place_name,latitude,longitude
Mile Stone,17.00915048,78.48214935
Mile Stone,17.02000026,78.46632876
Nednur Model School,17.04590683,78.4453869
Mallareddy Farm,17.044,78.462
Kandukur (Klky),17.06464115,78.48881697
Thatiparthy-Yacharam,17.00253843,78.59663143
Debbadaguda,17.04705568,78.49535651
Annojiguda-Kandukur,17.07165787,78.51471573
Charminar,17.35961888,78.47432893
Hanuman Temple Twd Akanpally,17.118,78.395
Ghatpalle-Maheswaram,17.10214292,78.39367122
Akanpalle,17.088,78.39
Janapriya -Uprly,17.3653,78.4203
Nalanda-Upperpally,17.3645,78.4143
Apurupa Colony,17.52934058,78.44923519
Apurupa Colony,17.531826,78.449515
Sr Nayak Nagar Bus Stop,17.53191318,78.44460871
Ida-Jeedemetla,17.529337,78.444307
Gandhamguda,17.36943924,78.38026017
Gandhamguda,17.36932149,78.38027358
Mile Stone,17.06788996,78.47359568
Jaithwaram Maqta,17.06996942,78.44213605
Sardar Nagar Village,17.22359254,78.48261325
Tibrewala,17.2401287,78.4801711
Tibrewala,17.2401491,78.4795788
Shaikpet Nala,17.40600951,78.4034026
Mile Stone,17.45644744,78.29664767
Cyber Colony,17.44819635,78.26926232
Kollur Doublebedroom Township,17.432,78.2551
Nalluripally,16.85039391,78.62463355
Nalluripally,16.847,78.626
Chennampalle-Amangal,16.83472171,78.58242096
Polepally-Amangal,16.82455917,78.60772055
Kalakonda,16.80391464,78.65701318
Ajilapur,16.79618611,78.68391333
Ajilapur,16.79614203,78.68389964
Kalakonda,16.80385295,78.65697295
Polepally-Amangal,16.82455565,78.6076907
Chennampalle-Amangal,16.83469092,78.58234047
Jangareddy Pally-Amangal,16.84698239,78.55694582
Mohammadnagar-Kandukur,17.05856418,78.48824859
Mohammadnagar-Kandukur,17.05868249,78.48807687
K K Basti,17.03198685,78.44719474
Jaithwaram Maqta,17.07000275,78.44216153
Kothaguda X Road Twd Mgbs,17.06807137,78.47356014
Mankhal,17.201,78.466
Harshaguda,17.18725313,78.43871623
Sirigiripur,17.15424598,78.43695939
Gangaram-Maheswaram,17.15715751,78.42869812
Thondupally-Shamshabad,17.25449963,78.38029497
Mile Stone,17.25657952,78.38184269
Thondupally-Shamshabad,17.25,78.376
Thondupally-Shamshabad,17.24962759,78.37513447
Peddashapur,17.21934988,78.33623439
Alikol Tanda X Roads,17.22136363,78.32038723
Alikol Tanda,17.21363661,78.3175206
Alikol Tanda X Roads,17.22139023,78.3203946
Bell Company,17.43847755,78.5793668
Manikchand Company,17.43620622,78.57493354
Ida Mallapur,17.43536,78.5729
Habsiguda,17.419199,78.541818
Manikchand Company,17.43615551,78.57501379
Medipalle X Road,17.38117353,78.20667405
Podagutta Thanda Twd Afzalgunj,17.01942003,78.32279116
Antharam-Thalakondapally,16.83572478,78.34886222
Masigundlapally,16.80867428,78.32473998
Wadiyal,16.74692456,78.31501819
Vemula-Midjil,16.78409105,78.3175394
Masigundlapally,16.80847565,78.32580271
Venkatapuram Patti-Thalakondapally,16.81366637,78.33814412
Porandla-Maheswaram,17.06092836,78.37799907
Porandla-Maheswaram,17.06080528,78.37799907
Kollapadkal,17.08088671,78.36531221
Gandhi Nagar Thanda-Maheswaram,17.09257782,78.36781743
Kalvakol X Roads,17.12492941,78.37413669
Uppagada Thanda,17.14916121,78.40869427
Kotha Thanda-Maheswaram,17.15807906,78.39741182
Kollur Double Bed Room,17.43446248,78.25706456
Osman Nagar,17.44213596,78.27197669
Tellapur,17.46296428,78.28737259
Mile Stone,17.45622228,78.29703391
Nandi Nagar,17.41986229,78.43086943
Pedda Amberpet Checkpost,17.3202621,78.64162803
Vanka Mamidi,17.36267708,78.86023545
Shivareddy Gudem,17.367,78.871
Indriyala,17.38665545,78.87046919
Shivareddy Gudem,17.368,78.87
Vanka Mamidi,17.36266626,78.86023108
Mukthapur,17.35883075,78.80910504
Mudimyal,17.33327973,78.20119858
Ravulapalle Khurd,17.352,78.198
Mudimyal,17.33318748,78.20144534
Appareddyguda X Road,17.31805994,78.22654009
Jana Priya Apartment-Erragadda,17.45702314,78.42867438
Panduranga Nagar,17.45570296,78.42537765
Kabeer Nagar Hyd Bus Stop,17.4567145,78.42251234
Mothinagar,17.45423922,78.42269271
Kabeer-Mothinagar,17.45436719,78.4226954
Panduranga Nagar,17.45585643,78.42525953
Jana Priya Apartment-Erragadda,17.45714083,78.42864856
Rtc Colony Champapet,17.34683913,78.52020453
Bhupesh Guptha Nagar,17.33284503,78.53775512
Nandanavanam,17.327,78.538
R N Reddy,17.32287382,78.53844881
Nandanavanam,17.327,78.538
Bhupesh Guptha Nagar,17.33256512,78.5377273
Working Womens Hostel,17.42139257,78.41074889
Working Womens Hostel,17.42092626,78.41124232
Chetla Tanda,16.79025829,78.75059465
Mile Stone,16.78378262,78.75077086
Sai Balaji Town Ship-Grmd,17.29381876,78.5649542
Mile Stone,17.05710001,78.9647913
Theretpalle,17.05595893,78.93627942
Ghattuppal,17.07092324,78.91915619
Lachammagudem,17.06636305,78.89540591
Goleti X Road,17.06764993,78.8883187
Anthampet,17.03405081,78.88836573
Anthampet,17.03403337,78.88819815
Mile Stone,17.06755146,78.88838589
Medipalle X Road,17.38122217,78.2068189
Chegur-Gate,17.17368202,78.30036519
Kummariguda-Shabad,17.17244679,78.2829899
Akkiwariguda Twd Mallapur Thanda,17.18148941,78.28589727
Mallapur-Kothur,17.18550825,78.27304437
Reddy Palem-Kothur,17.19651353,78.26522834
Mallapur Tanda,17.19843,78.26426
Yerrakunta,17.22190934,78.31447363
Jukal Shamshabad,17.2252091,78.30348729
Piloniguda,17.2099805,78.29317689
Piloniguda,17.21012398,78.29311252
Jukal Shamshabad,17.22532695,78.30346584
Yerrakunta,17.22210917,78.31441999
Ghatpalle-Maheswaram,17.1022968,78.39363359
Daudguda Twd Maheshwaram,17.10514999,78.41581824
Nddc Twd Maheshwaram,17.11902349,78.42610717
Model School Twd Maheshwaram,17.12882558,78.43253911
Model School Twd Akanpally,17.12879482,78.43266247
Nddc Twd Akanpally,17.11894148,78.42618215
Daudguda Twd Akanpally,17.10496541,78.41607569
Hanuman Temple Twd Chmr,17.118,78.395
National Police Academy,17.33222989,78.43927413
Jalpally X Rd,17.28447945,78.4511523
Wambay Clny-Udamgadda,17.29830379,78.44989308
Laxmiguda-Jalpally,17.30699784,78.45043221
Uddam Gadda,17.31564142,78.44884962
Rajendra Nagar Depot,17.33397096,78.40961158
Gudoor Gate,17.11849031,78.50560781
Turkaguda Twd Rachloor,17.11269692,78.54289054
Katikapally,17.10083289,78.50156308
Katikapally,17.09275723,78.51656726
Malagudur,17.08420459,78.50282369
Gudur Village,17.09539539,78.49881918
Gudur Village,17.09543125,78.49879367
Malagudur,17.08486476,78.50134877
Katikapally,17.09315216,78.51676042
Gudoor Gate,17.11460441,78.50442775
Mile Stone,17.11249465,78.54278038
Peddamma Thanda-Maheswaram,17.09026014,78.4140654
Damera Bhemanapally-Marriguda,16.952,78.93
Vattipalle,16.94271339,78.87436867
Kondur-Marriguda,16.93542127,78.83531569
Goleti X Road,16.90173579,78.67193431
Abids Gpo,17.38878348,78.47640393
Saraswathiguda X Road-Kandukur,17.18503916,78.475492
Saraswathiguda,17.17091174,78.49886206
Nandigama,17.12021674,78.25350232
Nandigama,17.1203558,78.25348053
Musheerabad-2 Depot,17.4081831,78.50384436
Ashoknagar Rtc X Rd,17.40937567,78.4894985
Canara Bank Gandhi Nagar,17.41188641,78.4886402
Gandhi Nagar-Kavadiguda,17.41583917,78.48914847
P T Colony Bus Stop,17.41860305,78.49116141
Padmashali Colony,17.42214254,78.49360093
Praga Tools,17.42357056,78.49405823
Kavadiguda,17.42478934,78.48968357
Bible House,17.42984795,78.49253473
Kavadiguda,17.42483733,78.48970772
Praga Tools,17.42363583,78.4942272
Padmashali Colony,17.42280023,78.4941045
P&T Colony Ashoknagar,17.41852,78.4911789
Gandhi Nagar-Kavadiguda,17.41559592,78.48914176
Canara Bank Gandhi Nagar,17.4120259,78.48868572
Ashoknagar Rtc X Rd,17.40892143,78.48959774
Ashok Nagar Park,17.40608312,78.48964334
Himayath Nagar,17.40097705,78.48886549
Telugu Academy Himayat Nagar,17.3995591,78.48680556
Old M.L.A. Quarters,17.39706743,78.48415285
King Koti,17.39359285,78.4816101
Abids Tajmahal Hotel,17.39213646,78.47690082
National Darbar,17.3947241,78.48541608
Old M.L.A. Quarters,17.39669507,78.48439155
Telugu Academy Himayat Nagar,17.39964356,78.48661512
Himayath Nagar,17.40143519,78.48890036
Ashok Nagar Park,17.40653223,78.48966613
King Koti,17.39404074,78.48386034
Sudharshan Theatre,17.40743189,78.49499971
Vst Bus Stop,17.4049928,78.5018437
Budwel Station Twd Aramghar,17.3027878,78.41989521
Lb Nagar,17.34938841,78.55304927
Mile Stone,17.24454793,78.38843018
Mile Stone,17.24512769,78.45957257
Mile Stone,17.24501671,78.45983538
Mile Stone,17.24432763,78.38847712
B C Colony-Amet,17.316,78.6839
Shiva Narayana Puram,17.30395813,78.5297665
Nandi Hills,17.31537803,78.54180684
Uddam Gadda,17.31565939,78.44895288
Laxmiguda-Jalpally,17.30712839,78.4507406
Wambay Clny-Udamgadda,17.29836393,78.45019208
Panama Godowns,17.33796894,78.56988162
Ravirala,17.21608849,78.51041436
Kongara Tanda,17.19236764,78.55049198
Timmapur-Kandukur,17.13042004,78.55778754
Srisri Homes,17.297052,78.548187
Balapur X Rds,17.31791149,78.51837515
Shivaji Chowk,17.31360957,78.50564008
Balapur,17.31057255,78.49954072
Shivaji Chowk,17.31370432,78.50613375
Shivaji Chowk,17.31344309,78.50601286
Balapur Twd Rci,17.30886202,78.50624083
Mallapur,17.28997783,78.49772476
Sultanpur-Mallapur,17.27828805,78.49823311
Rci Main Gate,17.26348227,78.49369749
Rci,17.26401532,78.4859097
Sultanpur-Mallapur,17.27822017,78.49814862
Mallapur,17.29023677,78.49758535
Balapur Twd Midhani,17.30891323,78.50596191
Walanthari,17.3231,78.3819
Gaddiannaram,17.36659763,78.521
Shankeshwar Mutt,17.35888105,78.525
Mandha Mallamma,17.338,78.523
Mammarajiguda Village,17.23448041,78.52714598
Bandlaguda,17.31674375,78.46645284
Noori Shah Darga,17.311,78.468
Ismail Nagar,17.308,78.471
Ghouse Nagar,17.3,78.465
Narsimharao Nagar Twd Sainagar,17.32510762,78.58722076
Sama Nagar X Road Twd Sainagar,17.32219801,78.5893786
Sai Baba Temple-Rk Nagar,17.3219315,78.59290838
Sai Nagar Colony-Hayathnagar,17.3180089,78.59275818
Sai Nagar Colony-Hayathnagar,17.31773734,78.59286815
Sai Baba Temple-Rk Nagar,17.32203146,78.59287083
Sama Nagar X Road Twd Shanthi Nagar,17.32231441,78.58918011
Narsimharao Nagar Twd Raithubazar,17.32516427,78.5871993
Mudhiraj Colony Twd Hayat Nagar,17.31651084,78.59291631
Vaidehi Nagar,17.32117865,78.5651958
Vaidehi Nagar,17.32103795,78.56955171
Vaidehi Nagar,17.32126574,78.5652709
Paradise,17.44504816,78.48706305
Cto,17.4503954,78.48666074
Tadbund,17.45646278,78.48426283
Ashish Garden Bus Stop,17.45755917,78.47801731
Bowenpally,17.4651902,78.47266227
Bowenpally Checkpost,17.47587702,78.473711
Nandamuri Nagar,17.48013161,78.47297072
Dairy Farm-Bowinpally,17.487331,78.47337221
Suchitra X Road,17.50038364,78.47722068
Jeedimetla Village,17.508909,78.479253
Angadipet,17.51393607,78.47959343
Balaji Hospital Kompalli,17.51858015,78.48162688
Ncl North Avenue,17.52563124,78.48420113
Poultry Farm (Cineplanet Kompally),17.52894598,78.48626107
Prajaya Aprts - Kompally,17.531881,78.488056
Doolapally X Road,17.54101264,78.49078327
Kompally,17.544708,78.491754
Kompally Bridge,17.56440829,78.49336947
Gundla Pochampally,17.569052,78.49356
Prestige Park Gundlapochampally,17.57650968,78.49168718
Damber Factory,17.57919962,78.49079134
Kandlakoya,17.59133194,78.4927718
Kirloskar,17.60083013,78.49203588
Cmr College,17.60385525,78.49075075
Ida Medchal,17.61149869,78.4872565
Medchal Checkpost,17.61739962,78.48575614
Medchal,17.6342067,78.48574896
Medchal Checkpost,17.61794346,78.48582928
Ida Medchal,17.61189015,78.48740503
Cmr College,17.6040002,78.49095223
Kirloskar,17.60088164,78.4923201
Kandlakoya,17.5914732,78.49311847
Damber Factory,17.57927,78.491087
Prestige Park Gundlapochampally,17.57667844,78.49175692
Gundla Pochampally,17.569194,78.493857
Kompally Bridge,17.56459834,78.49365984
Kompally,17.544481,78.492045
Doolapally X Road,17.54009961,78.4909308
Prajaya Aprts - Kompally,17.531005,78.487942
Poultry Farm (Cineplanet Kompally),17.52886192,78.48663121
Ncl North Avenue,17.525985,78.484684
Balaji Hospital Kompalli,17.51879212,78.48197658
Angadipet,17.51380146,78.47980502
Jeedimetla Village,17.508392,78.479482
Suchitra X Road,17.499658,78.477149
Dairy Farm-Bowinpally,17.4868139,78.47343743
Nandamuri Nagar,17.48014696,78.47353935
Bowenpally Checkpost,17.47588918,78.47391453
Bowenpally,17.46517745,78.47288758
Ashish Garden Bus Stop,17.45723552,78.47845315
Tadbund,17.456487,78.483953
Cto,17.45047281,78.48689138
Paradise,17.443503,78.488141
Patny,17.44324671,78.49490047
Ymca Secunderabad,17.44194423,78.49877895
Ansari Road,17.295851,78.482675
Venkatapuram,17.297171,78.488983
Salala,17.30450869,78.49087176
Venkatapuram,17.29711036,78.48905602
Ansari Road,17.29581712,78.48272335
Barkas,17.31563602,78.47897049
Gudi Malkapur-Mehdipatnam,17.38663614,78.4399581
Shiv Bagh,17.38281167,78.43876182
Sharada Nagar-Gudimalkapur,17.38123493,78.43977571
Tallagadda,17.37855481,78.44227083
Tallagadda,17.37882616,78.44207704
Sharada Nagar-Gudimalkapur,17.38111205,78.43974352
Shiv Bagh,17.38287806,78.43869209
Gudi Malkapur-Mehdipatnam,17.38664591,78.43985617
Iiit,17.444325,78.351854
Infosys,17.437043,78.347696
Icici Junction,17.42181759,78.33804892
Infotech,17.4203332,78.33709002
Waverock,17.41915547,78.34727159
Infotech,17.42032809,78.33699077
Icici Junction,17.42229937,78.33820785
Infosys,17.436867,78.347239
Rethibowli,17.396058,78.431656
Quba Colony,17.2943,78.4711
Mohammed Nagar,17.2954,78.4707
Quba Colony,17.29422561,78.47125901
Mandollagudem Choutuppal,17.27939733,78.79054897
Choutuppal,17.25382851,78.89410973
Lingoji Guda-Choutuppal,17.24425331,78.9268139
Ankireddigudem,17.24224539,78.93367321
Panthangi,17.24577496,78.95822793
Panthangi,17.24567753,78.95819307
Ankireddigudem,17.24209893,78.93363476
Lingoji Guda-Choutuppal,17.24383194,78.92673075
Secunderabad,17.43600595,78.50005098
Chadarghat,17.3822786,78.49356942
Ymca Narayanaguda,17.39527451,78.49138811
Sundaraiah Park,17.3971292,78.49700861
Bagh Lingampally,17.40111412,78.49937324
Ramnagar Gundu,17.40708765,78.51297319
Jamia Osmania,17.41176796,78.51801435
Arts College,17.41793464,78.51941867
Warasiguda,17.41992556,78.51671585
Namalagundu,17.425,78.515
Sitaphalmandi,17.42761395,78.51747394
Chilkalguda,17.43142439,78.50897133
Chilkalguda,17.43138856,78.50941658
Sitaphalmandi,17.4271418,78.51734821
Namalagundu,17.42456566,78.51578165
Warasiguda,17.41980463,78.51699346
Arts College,17.41780614,78.51944937
Jamia Osmania,17.41163619,78.51809531
Bagh Lingampally,17.40092586,78.49926174
Sundaraiah Park,17.39722991,78.49723132
Ymca Narayanaguda,17.39523098,78.49129289
Ameerpet,17.431553,78.44765
Beeramguda Kaman,17.50889,78.300277
Chintal Basthi,17.408898,78.460376
Irram Manzil,17.42075297,78.45569725
Sr Nagar,17.44296525,78.44073728
Bharath Nagar,17.46723208,78.42877865
Moosapet,17.47081311,78.42667579
Kphb,17.494062,78.400453
Jntu,17.496261,78.39441
Miyapur Metro Station,17.496265,78.370945
Miyapur X Road,17.49648097,78.36260928
Miyapur,17.495772,78.357949
Madeenaguda,17.494912,78.340601
Gangaram,17.49509217,78.33270712
Icrisat,17.51855383,78.27871453
Allwyn,17.52476163,78.27171921
Ravirala,17.21595014,78.51038754
Vst Bus Stop,17.40484503,78.50170171
Sudharshan Theatre,17.40724121,78.49503189
Flour Mill,17.39195283,78.42311886
Flour Mill,17.39252295,78.4243986
Rachalapalle,16.69477748,78.39831948
Madharam-Midjil,16.67432595,78.36628318
Gudiganpalle,16.67197235,78.33579177
Madharam-Midjil,16.67435164,78.36639583
Rachalapalle,16.695,78.399
Pedda Adiryal,16.85193943,78.29847687
Chinna Adiryal,16.838,78.301
Mile Stone,16.853,78.43
Chowdarpally-Thalakondapally,16.81773829,78.38420304
Jail Garden,17.37727237,78.49233359
Jandaguda,17.09115367,78.35102275
Kodicherla,17.09386743,78.33235053
Siddapur-Kothur,17.05605506,78.35567907
Cherkur,16.776839,78.544234
Mile Stone,16.77301775,78.56429458
Mile Stone,16.78264,78.587544
Cherkur,16.77689558,78.54410827
Mile Stone,16.773134,78.564355
Pbel City,17.35972897,78.37135152
Shapur Tanda Twd Shubanpur,17.21241962,78.3443427
Gollor,17.17810758,78.35239337
Nagireddipalle-Maheswaram,17.16620405,78.35155248
Manikyammaguda,17.13587308,78.33456741
Kottakapubasti,17.126,78.348
Ayyavaripally-Maheswaram,17.115,78.353
Subhanpur,17.10206341,78.35004777
Ayyavaripally-Maheswaram,17.108,78.351
Kottakapubasti,17.12430927,78.34888636
Manikyammaguda,17.13594107,78.33460092
Nagireddipalle-Maheswaram,17.16613234,78.3514613
Gollor,17.17816399,78.35242408
Shapur Tanda Twd Shamsabad,17.21241962,78.34448754
Vikrampuri,17.45526,78.49804
Karkhana,17.46077633,78.50035608
Tirumalagiri,17.47262,78.50982
Lalbazar,17.4777524,78.51066783
Lalbazar,17.479221,78.510914
Family Quarters,17.49090961,78.51272643
Lothukunta,17.49355348,78.51247329
Alwal,17.5018558,78.51396561
Sri Bakery,17.50472784,78.50765002
Old Alwal,17.508687,78.50353
Father Baliah Nagar,17.506402,78.492643
Loyola Academy,17.504777,78.487702
Suchitra X Road,17.50076607,78.47993374
Loyola Academy,17.505035,78.487839
Father Baliah Nagar,17.506522,78.492767
Old Alwal,17.508452,78.503855
Sri Bakery,17.50476952,78.50764367
Alwal,17.50201951,78.51413727
Lothukunta,17.49185102,78.51283103
Family Quarters,17.49098379,78.51284444
Lalbazar,17.47851,78.51104
Tirumalagiri,17.4726,78.51007
Karkhana,17.4606154,78.50054919
Vikrampuri,17.45438609,78.49821568
St Anns Twd Jbs,17.44271958,78.50361027
Kabeer Nagar Hyd Bus Stop,17.45610745,78.4222934
Sanath Nagar Railway Station,17.46163893,78.43158122
Moghalpura,17.35945,78.476523
Kammaguda,17.2803151,78.55126715
Ymca Narayanaguda,17.39551764,78.48960576
Vittalwadi,17.39606155,78.48751836
Hyderguda,17.4,78.478
Lokayuktha Office,17.40553283,78.47680964
Y Junction Kukatpally,17.475212,78.423632
Lokayuktha Office,17.40550595,78.47693302
Basheer Bagh,17.40144799,78.47589433
Hyderguda,17.40027063,78.47813129
Vittalwadi,17.39607306,78.48755389
Ymca Narayanaguda,17.39547925,78.4899116
Kachiguda X Roads,17.39081571,78.48928928
Gachibowli,17.43966328,78.3635634
Allwyn X Road,17.49310973,78.3518428
Mansanpalle-Maheswaram,17.137,78.393
Kc Tanda X Roads,17.13372386,78.41677576
Arundati Colony-Uppuguda,17.34246232,78.48157794
Saraswathiguda X Road-Kandukur,17.18572062,78.47431171
Gudur Gate,17.0922394,78.47462027
Mile Stone,16.99084148,78.45581528
Madharam,16.969,78.45
Ibrahimpatnam,17.19170305,78.64710845
Sr Nayak Nagar Bus Stop,17.532144,78.444543
Sbi Colony Twd Koti,17.36132,78.512622
Saidabad Police Station,17.36372029,78.50224435
Kala Nagar,17.338,78.646
Pasumamula,17.34994712,78.64914357
Kala Nagar,17.338,78.646
Vijaya Hospital-Nagaram,17.48262751,78.59504337
Nagaram Ecil,17.4878519,78.60082392
Dammaiguda,17.50196579,78.58896688
Ambedkar Nagar Dammaiguda,17.5067288,78.58388543
Dammaiguda,17.50213718,78.58883813
Dammaiguda X Road,17.48963306,78.6015719
Nagaram Ecil,17.4879357,78.60098585
Vijaya Hospital-Nagaram,17.48232446,78.59493654
Sv Nagar,17.48070085,78.59116765
Chakripuram,17.47947676,78.58536065
Dammaiguda X Road,17.48986712,78.6015746
Ayyappa Colony,17.494,78.597
Beerapagadda,17.40593593,78.56393918
Ganesh Nagar Church,17.41091515,78.56438041
Adarshnagar Uppal,17.41378157,78.56505632
Hema Nagar-Uppal,17.421,78.564
Post Office-Nacharam,17.431,78.559
Hema Nagar-Uppal,17.42120087,78.56440994
Ganesh Nagar Church,17.41091259,78.56444478
Beerapagadda,17.40590842,78.5640163
Adarshnagar Uppal,17.41400934,78.56490343
Fci Colony,17.33257298,78.56154263
Rtc Colony Twd Chintalkunta Check Post,17.33769966,78.55848945
Jahangir Nagar Colony,17.33973816,78.55701777
Vivekananda Nagar Clny,17.4936441,78.41042963
Allwyn Colony Phase 1,17.50199905,78.41888934
Jagadgiri Gutta,17.50204094,78.42614204
Allwyn Colony Phase 1,17.50199201,78.41892891
Vivekananda Nagar Clny,17.49360848,78.41057986
Sumithra Nagar-Kukatpally,17.489,78.409
Darga,17.41190303,78.3950311
Ou Colony,17.40683875,78.39198545
Panchavati Colony  Manikonda,17.40734615,78.38752896
Manikonda,17.4062509,78.37622578
Manikonda,17.40629249,78.37627205
Panchavati Colony  Manikonda,17.40739222,78.38752225
Ou Colony,17.40685987,78.39197203
Konapur-Vangoor,16.54458502,78.54708091
Jangareddy Pally-Amangal,16.84701556,78.5571492
Mile Stone,16.83857505,78.57226608
Chandryanplly,16.81920702,78.63278742
Irvin,16.79072013,78.70558262
Ramchendragudem Twd Afzalgunj,17.12974312,78.3858445
Nandipally Twd Afzalgunj,17.18831398,78.40238034
Indiranagar Colony Ibp,17.18510572,78.64482152
Md Lines,17.39200593,78.41712177
Moti Darwaza,17.38473129,78.41044536
Md Lines,17.3920648,78.41709494
Lakdikapool,17.40380267,78.46484631
Darga Twd Narayapur,17.1708067,78.80753874
Tumbai Tanda,17.1979894,78.82616937
Allapur-Choutuppal,17.2129013,78.83087933
Yenuganti Thanda,17.1963931,78.84333551
Venkambai Thanda,17.17544505,78.85439157
Factory Twd Narayanapuram,17.17118981,78.8588199
Narayanapur-Choutuppal,17.16199613,78.8820827
Factory Twd Allapuram,17.17102965,78.85894865
Venkambai Thanda,17.17554243,78.85425746
Yenuganti Thanda,17.19630086,78.84339988
Allapur-Choutuppal,17.21290389,78.83043142
Darga Twd Arutla,17.17065294,78.80756557
Gandi Mysamma Temple-Abdullahpurmet,17.31491164,78.67464333
Jnnurm Colony,17.31875135,78.67622316
Sirigiripur,17.15417168,78.43693793
Cherlapally Water Tank,17.47116566,78.59695584
Sai Brundavanamam,17.34221525,78.73538195
Sai Brundavanamam,17.342,78.727
Sai Brundavanamam,17.34228182,78.73551607
Khader Bhai Hotel-Moinabad,17.32600028,78.27418149
Poultry Farm-Moinabad,17.30901567,78.27344656
Surangal Quarters,17.30687484,78.27404201
Surangal,17.29783763,78.27326149
Surangal,17.29783251,78.27319175
Surangal Quarters,17.30687227,78.27397764
Poultry Farm-Moinabad,17.30908483,78.27338219
Khader Bhai Hotel-Moinabad,17.32603102,78.27415466
Sri Ram Nagar-Moinabad,17.2673324,78.25576544
Pc Tanda,17.13138944,78.79539219
Narsinghi,17.385388,78.354832
Gachibowli,17.43806751,78.36312353
Nanakramguda,17.419286,78.358024
Corporate Bhavan,17.37054555,78.58933925
Drf,17.38201048,78.58026981
Jai Puri Colony,17.37868028,78.57201129
Bandlaguda,17.37893622,78.56918089
Jai Puri Colony,17.3789126,78.57207834
Drf,17.38205911,78.58015716
Reddipalle-Moinabad,17.37336876,78.24603975
Mothukupalle-Moinabad,17.38290382,78.25355531
Rampally X Rds,17.49390313,78.60556612
Bandlaguda Village,17.50147209,78.62290889
Cheeryal X Road,17.50705114,78.627702
Cheryal,17.51772792,78.627
Yadgarpalle East,17.547731,78.63258898
Drdo,17.56759493,78.629
Yadgarpalle East,17.54762362,78.63250852
Cheeryal X Road,17.50676206,78.62791121
Bandlaguda Village,17.50138512,78.62307787
Rampally X Rds,17.49362381,78.60541285
Hmt Nagar Nacharam,17.42364348,78.54679417
Ngri,17.41543991,78.54587324
Nanajipur Shamshabad,17.228,78.287
Guduru-Kothur,17.20663948,78.27654719
Patny Taj Tristar,17.44033471,78.49500505
Kokapet,17.39321578,78.34116347
Narsinghi,17.38776401,78.35721664
Malreddyguda,17.30396839,78.14620795
Pamena,17.29900801,78.14610066
Allwada,17.25469686,78.13655198
Sagar College,17.34398183,78.13082278
Urella,17.35600952,78.13311875
Urella,17.35745099,78.13036412
Sagar College,17.34377694,78.13089252
Devuni Erravelly,17.33714847,78.14352589
Jbiet College Amdapur X Road Bus Stop,17.33111873,78.29715991
Murthuzaguda X Road,17.31194513,78.28817725
Murthuzaguda,17.31050601,78.28267873
Murthuzaguda X Road,17.30608613,78.28885314
Nazeebnagar/Nadeempet,17.29909508,78.28933596
Kasimbouli X Road,17.28445919,78.2927289
Amdapur-Moinabad,17.27758777,78.29124567
Amdapur-Moinabad,17.27768998,78.29149515
Kasimbouli X Road,17.28464336,78.29279597
Kasimbouli,17.28655161,78.2966315
Kasimbouli X Road,17.28460493,78.29261891
Nazeebnagar/Nadeempet,17.299,78.289
Murthuzaguda X Road,17.30619882,78.28879416
Murthuzaguda,17.31058027,78.28265191
Murthuzaguda X Road,17.31204756,78.28825235
Kasimbouli,17.28671528,78.29674417
Sajjan Pally X Road,17.3000567,78.22792947
Sajjanpally-Moinabad,17.29736659,78.21860075
Kethireddypally-Moinabad,17.27308494,78.22346092
Kethireddypally-Moinabad,17.27307984,78.22338589
Sajjan Pally X Road,17.30009129,78.22791338
Sri Manikeshwari Matha Temple,17.37567755,78.13128412
Kothapalle-Shankarpally,17.37398556,78.11837178
Kothapalle-Shankarpally,17.3741136,78.11832887
Sri Manikeshwari Matha Temple,17.37570576,78.13138604
Kammeta X Roads,17.38319819,78.14932198
Dearlapalle,17.40568374,78.14223294
Eerlapally X Road,17.40548165,78.15095812
Kokapet,17.4002,78.3531
Sarvaravulapalle X Road-Kandukur,17.05093935,78.53887662
Virat Nagar,17.3979319,78.40500019
7 Tombs,17.39802949,78.40033717
Shaikpet,17.40240202,78.38046335
Vinayak Nagar,17.40088233,78.36712539
Govt Head Quarters,17.39982998,78.36499525
Andhrabank,17.397683,78.36495146
Puppalguda,17.39577364,78.36318388
Narsinghi,17.39047657,78.3579975
Puppalguda,17.40211376,78.3734886
Andhrabank,17.39767788,78.36491525
Govt Head Quarters,17.39982785,78.36494208
Vinayak Nagar,17.40093352,78.36713612
Shaikpet,17.40251112,78.38055052
7 Tombs,17.39752175,78.40069793
Virat Nagar,17.39799525,78.40514839
Shaikpet,17.40240202,78.38046335
Almas Hotel,17.34331,78.46614
Boystown,17.344176,78.461821
Kalapattar,17.345292,78.45647
Boystown,17.344195,78.461885
Almas Hotel,17.343531,78.466024
Janapriya Lenin Nagar,17.31787265,78.5239755
Kalij Khan Darga,17.34140101,78.37288678
Hostel Twd Srinidhi School,17.349,78.348
Sri Nidhi School,17.34121681,78.34047228
Aziz Nagar,17.33613179,78.327383
Nagireddiguda,17.3019069,78.33128571
Nagireddiguda,17.30189154,78.33138763
Aziz Nagar,17.33620111,78.32731068
Sri Nidhi School,17.34122705,78.34025234
Mile Stone,17.349,78.348
Himayath Sagar,17.34,78.362
Kalij Khan Darga,17.34158542,78.37289885
Fathimapuram,17.16766737,78.27859103
Theegapur,17.16067366,78.2709682
Chengicherla X Rd,17.411715,78.606892
